skuId,coverType,seriesNumber,patternName,colorCode,colorName,productLineCode,productLineDescription,introDate,cleaningCode,description,capCode,faceContents,backContents,wearabilityCode,wearabilityDescription,specialtyFabricCode,specialtyFabricDescription,weltPattern,slipCoverProgram,horizRepeat,vertRepeat,leatherDotCode,leatherDotDescription,specialtyLeatherCode,specialtyLeatherDescription,marriedStyles,notes,postageStampSize,dropStatus,issues,sourceSheet,sourceRow
C194577,fabric,C1945,Cordance,77,Chocolate,MU,,2023-04-01,W,"Cordance T/W is a unique texture with a distinctively vertical raised tufted cords also known as wales.  This wide wale pattern, Cordance TW, has a soft hand and is the ideal fabric to make any piece of furniture extra cozy.
Inherently plush, Cordance T/W is offered in four luscious colors: Chocolate, Driftwood, Pearl, and Pebble. Cordance T/W is made of 100% polyester.",UR,100% Polyester,,N,Normal,,,,,0,0,,,,,,,,,,MASTER FABRICS,34
C196532,fabric,C1965,Nora,32,Ivory,MU,,2023-04-01,WS,A highly creative mix of soft chenille yarns woven with a variety of high and low novelty yarns define this multi textured base cloth. The combination of yarns and gentle interplay of color creates a wonderful surface interest base cloth that is highly usable for a wide variety of interior schemes.,DR,100% Polyester,,N,Normal,,,,,0,0,,,,,,,,,,MASTER FABRICS,35
C196552,fabric,C1965,Nora,52,Oyster,MU,,2023-04-01,WS,A highly creative mix of soft chenille yarns woven with a variety of high and low novelty yarns define this multi textured base cloth. The combination of yarns and gentle interplay of color creates a wonderful surface interest base cloth that is highly usable for a wide variety of interior schemes.,DR,100% Polyester,,N,Normal,,,,,0,0,,,,,,,,,,MASTER FABRICS,35
C196566,fabric,C1965,Nora,66,Truffle,MU,,2023-04-01,WS,A highly creative mix of soft chenille yarns woven with a variety of high and low novelty yarns define this multi textured base cloth. The combination of yarns and gentle interplay of color creates a wonderful surface interest base cloth that is highly usable for a wide variety of interior schemes.,DR,100% Polyester,,N,Normal,,,,,0,0,,,,,,,,,,MASTER FABRICS,35
C196584,fabric,C1965,Nora,84,Harbor,MU,,2023-04-01,WS,A highly creative mix of soft chenille yarns woven with a variety of high and low novelty yarns define this multi textured base cloth. The combination of yarns and gentle interplay of color creates a wonderful surface interest base cloth that is highly usable for a wide variety of interior schemes.,DR,100% Polyester,,N,Normal,,,,,0,0,,,,,,,,,,MASTER FABRICS,35
C196733,fabric,C1967,Lunar,33,Stone,MU,,2023-04-01,WS,A mélange woven chenille with a colorful warp creating a detailed background with a tweedy look & soft handle. It gives a luxurious feeling and looks extremely soft. This also enhances the seating comfort.,DR,"97% Polyester, 3% Rayon",,P,Performance,,,,,0,0,,,,,,,,,,MASTER FABRICS,36
C196755,fabric,C1967,Lunar,55,Smoke,MU,,2023-04-01,WS,A mélange woven chenille with a colorful warp creating a detailed background with a tweedy look & soft handle. It gives a luxurious feeling and looks extremely soft. This also enhances the seating comfort.,DR,"97% Polyester, 3% Rayon",,P,Performance,,,,,0,0,,,,,,,,,,MASTER FABRICS,36
C196764,fabric,C1967,Lunar,64,Taupe,MU,,2023-04-01,WS,A mélange woven chenille with a colorful warp creating a detailed background with a tweedy look & soft handle. It gives a luxurious feeling and looks extremely soft. This also enhances the seating comfort.,DR,"97% Polyester, 3% Rayon",,P,Performance,,,,,0,0,,,,,,,,,,MASTER FABRICS,36
C196768,fabric,C1967,Lunar,68,Mocha,MU,,2023-04-01,WS,A mélange woven chenille with a colorful warp creating a detailed background with a tweedy look & soft handle. It gives a luxurious feeling and looks extremely soft. This also enhances the seating comfort.,DR,"97% Polyester, 3% Rayon",,P,Performance,,,,,0,0,,,,,,,,,,MASTER FABRICS,36
C196786,fabric,C1967,Lunar,86,Navy,MU,,2023-04-01,WS,A mélange woven chenille with a colorful warp creating a detailed background with a tweedy look & soft handle. It gives a luxurious feeling and looks extremely soft. This also enhances the seating comfort.,DR,"97% Polyester, 3% Rayon",,P,Performance,,,,,0,0,,,,,,,,,,MASTER FABRICS,36
C202907,fabric,C2029,Easy,07,Brick,MU,,2024-04-01,WS,"Easy is a motion-friendly base cloth using multi-dimensional chenille in a high-low weave design. It has been paired with a padded, embossed backing for added visual dimension and texture in upholstery.",DR,100% Polyester,,N,Normal,,,,,0,0,,,,,,,,,,MASTER FABRICS,37
C202931,fabric,C2029,Easy,31,Linen,MU,,2024-04-01,WS,"Easy is a motion-friendly base cloth using multi-dimensional chenille in a high-low weave design. It has been paired with a padded, embossed backing for added visual dimension and texture in upholstery.",DR,100% Polyester,,N,Normal,,,,,0,0,,,,,,,,,,MASTER FABRICS,37
C202958,fabric,C2029,Easy,58,Stone,MU,,2024-04-01,WS,"Easy is a motion-friendly base cloth using multi-dimensional chenille in a high-low weave design. It has been paired with a padded, embossed backing for added visual dimension and texture in upholstery.",DR,100% Polyester,,N,Normal,,,,,0,0,,,,,,,,,,MASTER FABRICS,37
C202964,fabric,C2029,Easy,64,Pebble,MU,,2024-04-01,WS,"Easy is a motion-friendly base cloth using multi-dimensional chenille in a high-low weave design. It has been paired with a padded, embossed backing for added visual dimension and texture in upholstery.",DR,100% Polyester,,N,Normal,,,,,0,0,,,,,,,,,,MASTER FABRICS,37
C202987,fabric,C2029,Easy,87,Midnight,MU,,2024-04-01,WS,"Easy is a motion-friendly base cloth using multi-dimensional chenille in a high-low weave design. It has been paired with a padded, embossed backing for added visual dimension and texture in upholstery.",DR,100% Polyester,,N,Normal,,,,,0,0,,,,,,,,,,MASTER FABRICS,37
C203260,fabric,C2032,Reyson,60,Sand,CH,,2024-10-01,W,"Reyson, a motion-friendly chenille, draws inspiration from the world of menswear and blending it with the comforting touch of chenille yarn. Its distinct weave pattern enhances the overall appeal, making it a compelling choice; combining style and affordability.",DR,100% Polyester,,N,Normal,,,,,0,0,,,,,,,,,,MASTER FABRICS,38
C203264,fabric,C2032,Reyson,64,Taupe,CH,,2024-10-01,W,"Reyson, a motion-friendly chenille, draws inspiration from the world of menswear and blending it with the comforting touch of chenille yarn. Its distinct weave pattern enhances the overall appeal, making it a compelling choice; combining style and affordability.",DR,100% Polyester,,N,Normal,,,,,0,0,,,,,,,,,,MASTER FABRICS,38
C203274,fabric,C2032,Reyson,74,Sepia,CH,,2024-10-01,W,"Reyson, a motion-friendly chenille, draws inspiration from the world of menswear and blending it with the comforting touch of chenille yarn. Its distinct weave pattern enhances the overall appeal, making it a compelling choice; combining style and affordability.",DR,100% Polyester,,N,Normal,,,,,0,0,,,,,,,,,,MASTER FABRICS,38
C203278,fabric,C2032,Reyson,78,Bark,CH,,2024-10-01,W,"Reyson, a motion-friendly chenille, draws inspiration from the world of menswear and blending it with the comforting touch of chenille yarn. Its distinct weave pattern enhances the overall appeal, making it a compelling choice; combining style and affordability.",DR,100% Polyester,,N,Normal,,,,,0,0,,,,,,,,,,MASTER FABRICS,38
C203285,fabric,C2032,Reyson,85,Ocean,CH,,2024-10-01,W,"Reyson, a motion-friendly chenille, draws inspiration from the world of menswear and blending it with the comforting touch of chenille yarn. Its distinct weave pattern enhances the overall appeal, making it a compelling choice; combining style and affordability.",DR,100% Polyester,,N,Normal,,,,,0,0,,,,,,,,,,MASTER FABRICS,38
C203531,fabric,C2035,Thane,31,Linen,CH,,2024-10-01,WS,"Thane, is an irresistibly soft and plush printed knit base fabric.  This medium pile construction delivers an unparalleled combination of comfort and performance like no other in the assortment.",UR,100% Polyester,,P,Performance,,,,,0,0,,,,,,,,,,MASTER FABRICS,39
C203554,fabric,C2035,Thane,54,Smoke,CH,,2024-10-01,WS,"Thane, is an irresistibly soft and plush printed knit base fabric.  This medium pile construction delivers an unparalleled combination of comfort and performance like no other in the assortment.",UR,100% Polyester,,P,Performance,,,,,0,0,,,,,,,,,,MASTER FABRICS,39
C203557,fabric,C2035,Thane,57,Charcoal,CH,,2024-10-01,WS,"Thane, is an irresistibly soft and plush printed knit base fabric.  This medium pile construction delivers an unparalleled combination of comfort and performance like no other in the assortment.",UR,100% Polyester,,P,Performance,,,,,0,0,,,,,,,,,,MASTER FABRICS,39
C203578,fabric,C2035,Thane,78,Chocolate,CH,,2024-10-01,WS,"Thane, is an irresistibly soft and plush printed knit base fabric.  This medium pile construction delivers an unparalleled combination of comfort and performance like no other in the assortment.",UR,100% Polyester,,P,Performance,,,,,0,0,,,,,,,,,,MASTER FABRICS,39
C203751,fabric,C2037,Tennant,51,Porcelain,CH,,2024-04-01,W,Tennant is a woven micro-denier base cloth that is extremely durable and soft.  It is printed with natural leather imaging to give this new performance construction the look of hand rubbed leather.,BU,100% Polyester,,P,Performance,,,,,0,0,,,,,,,,,,MASTER FABRICS,40
C203762,fabric,C2037,Tennant,62,Ceramic,CH,,2024-04-01,W,Tennant is a woven micro-denier base cloth that is extremely durable and soft.  It is printed with natural leather imaging to give this new performance construction the look of hand rubbed leather.,BU,100% Polyester,,P,Performance,,,,,0,0,,,,,,,,,,MASTER FABRICS,40
C203766,fabric,C2037,Tennant,66,Mushroom,CH,,2024-04-01,W,Tennant is a woven micro-denier base cloth that is extremely durable and soft.  It is printed with natural leather imaging to give this new performance construction the look of hand rubbed leather.,BU,100% Polyester,,P,Performance,,,,,0,0,,,,,,,,,,MASTER FABRICS,40
C203775,fabric,C2037,Tennant,75,Chestnut,CH,,2024-04-01,W,Tennant is a woven micro-denier base cloth that is extremely durable and soft.  It is printed with natural leather imaging to give this new performance construction the look of hand rubbed leather.,BU,100% Polyester,,P,Performance,,,,,0,0,,,,,,,,,,MASTER FABRICS,40
C203778,fabric,C2037,Tennant,78,Otter,CH,,2024-04-01,W,Tennant is a woven micro-denier base cloth that is extremely durable and soft.  It is printed with natural leather imaging to give this new performance construction the look of hand rubbed leather.,BU,100% Polyester,,P,Performance,,,,,0,0,,,,,,,,,,MASTER FABRICS,40
C204232,fabric,C2042,Duffey,32,Oat,CH,,2024-10-01,W,"Duffy is a dobby woven fabric made with tonal, cationic textured yarns. Its small-scale weave offers subtle visual interest and a soft, yet smooth hand.  The tonal coloring ensures easy coordination with other fabrics.",DR,100% Polyester,,N,Normal,,,,,0,0,,,,,,,,,,MASTER FABRICS,41
C204253,fabric,C2042,Duffey,53,Fog,CH,,2024-10-01,W,"Duffy is a dobby woven fabric made with tonal, cationic textured yarns. Its small-scale weave offers subtle visual interest and a soft, yet smooth hand.  The tonal coloring ensures easy coordination with other fabrics.",DR,100% Polyester,,N,Normal,,,,,0,0,,,,,,,,,,MASTER FABRICS,41
C204260,fabric,C2042,Duffey,60,Dove,CH,,2024-10-01,W,"Duffy is a dobby woven fabric made with tonal, cationic textured yarns. Its small-scale weave offers subtle visual interest and a soft, yet smooth hand.  The tonal coloring ensures easy coordination with other fabrics.",DR,100% Polyester,,N,Normal,,,,,0,0,,,,,,,,,,MASTER FABRICS,41
C204274,fabric,C2042,Duffey,74,Hazel,CH,,2024-10-01,W,"Duffy is a dobby woven fabric made with tonal, cationic textured yarns. Its small-scale weave offers subtle visual interest and a soft, yet smooth hand.  The tonal coloring ensures easy coordination with other fabrics.",DR,100% Polyester,,N,Normal,,,,,0,0,,,,,,,,,,MASTER FABRICS,41
C204357,fabric,C2043,Sheldon,57,Granite,CH,,2024-10-01,WS,An ageless dobby woven base for all lifestyles. Created with beautiful heathered yarns and woven on a solid cotton-like dobby warp.  Sheldon is a classic and very soft fabric for everyday living.,DR,100% Polyester,,N,Normal,,,,,0,0,,,,,,,,,,MASTER FABRICS,42
C204373,fabric,C2043,Sheldon,73,Fawn,CH,,2024-10-01,WS,An ageless dobby woven base for all lifestyles. Created with beautiful heathered yarns and woven on a solid cotton-like dobby warp.  Sheldon is a classic and very soft fabric for everyday living.,DR,100% Polyester,,N,Normal,,,,,0,0,,,,,,,,,,MASTER FABRICS,42
C204376,fabric,C2043,Sheldon,76,Stone,CH,,2024-10-01,WS,An ageless dobby woven base for all lifestyles. Created with beautiful heathered yarns and woven on a solid cotton-like dobby warp.  Sheldon is a classic and very soft fabric for everyday living.,DR,100% Polyester,,N,Normal,,,,,0,0,,,,,,,,,,MASTER FABRICS,42
C204918,fabric,C2049,Julien,18,Spice,MU,,2024-10-01,S,"A houndstooth design, Julien is woven to emulate a tweed effect with sophisticated color variation and softly textured yarns. The pattern’s petite scaling paired with the timeless motif furthers its versatility in a variety of interior styles.",DR,100% Polyester,,N,Normal,,,,,1.1cm,1.3cm,,,,,,,,,,MASTER FABRICS,43
C204948,fabric,C2049,Julien,48,Camel,MU,,2024-10-01,S,"A houndstooth design, Julien is woven to emulate a tweed effect with sophisticated color variation and softly textured yarns. The pattern’s petite scaling paired with the timeless motif furthers its versatility in a variety of interior styles.",DR,100% Polyester,,N,Normal,,,,,1.1cm,1.3cm,,,,,,,,,,MASTER FABRICS,43
C204953,fabric,C2049,Julien,53,Fog,MU,,2024-10-01,S,"A houndstooth design, Julien is woven to emulate a tweed effect with sophisticated color variation and softly textured yarns. The pattern’s petite scaling paired with the timeless motif furthers its versatility in a variety of interior styles.",DR,100% Polyester,,N,Normal,,,,,1.1cm,1.3cm,,,,,,,,,,MASTER FABRICS,43
C204954,fabric,C2049,Julien,54,Mineral,MU,,2024-10-01,S,"A houndstooth design, Julien is woven to emulate a tweed effect with sophisticated color variation and softly textured yarns. The pattern’s petite scaling paired with the timeless motif furthers its versatility in a variety of interior styles.",DR,100% Polyester,,N,Normal,,,,,1.1cm,1.3cm,,,,,,,,,,MASTER FABRICS,43
C205314,fabric,C2053,Clarke,14,Blush,MU,,2024-10-01,S,"With subtle movement to catch your eye, Clarke is a fine chenille base cloth.  This performance textile has a bi-directional weave pattern that mimics a subtle plaid and delivers both beautiful color depth and a luxuriously soft hand.",DR,100% Polyester,,P,Performance,,,,,"5.7""","5.7""",,,,,,,,,,MASTER FABRICS,44
C205329,fabric,C2053,Clarke,29,Olive,MU,,2024-10-01,S,"With subtle movement to catch your eye, Clarke is a fine chenille base cloth.  This performance textile has a bi-directional weave pattern that mimics a subtle plaid and delivers both beautiful color depth and a luxuriously soft hand.",DR,100% Polyester,,P,Performance,,,,,"5.7""","5.7""",,,,,,,,,,MASTER FABRICS,44
C205376,fabric,C2053,Clarke,76,Mocha,MU,,2024-10-01,S,"With subtle movement to catch your eye, Clarke is a fine chenille base cloth.  This performance textile has a bi-directional weave pattern that mimics a subtle plaid and delivers both beautiful color depth and a luxuriously soft hand.",DR,100% Polyester,,P,Performance,,,,,"5.7""","5.7""",,,,,,,,,,MASTER FABRICS,44
C205387,fabric,C2053,Clarke,87,Indigo,MU,,2024-10-01,S,"With subtle movement to catch your eye, Clarke is a fine chenille base cloth.  This performance textile has a bi-directional weave pattern that mimics a subtle plaid and delivers both beautiful color depth and a luxuriously soft hand.",DR,100% Polyester,,P,Performance,,,,,"5.7""","5.7""",,,,,,,,,,MASTER FABRICS,44
C205615,fabric,C2056,Seattle,15,Brandy,MU,,2024-10-01,WS,"A plush, yarn dyed chenille, with the perfect amount of softness. Created with a chunky novelty heather slub chenille, which adds to the detailing and plays up the dimensional texture of the fabric.",DR,100% Polyester,,N,Normal,,,,,0,0,,,,,,,,,,MASTER FABRICS,45
C205631,fabric,C2056,Seattle,31,Porcelain,MU,,2024-10-01,WS,"A plush, yarn dyed chenille, with the perfect amount of softness. Created with a chunky novelty heather slub chenille, which adds to the detailing and plays up the dimensional texture of the fabric.",DR,100% Polyester,,N,Normal,,,,,0,0,,,,,,,,,,MASTER FABRICS,45
C205682,fabric,C2056,Seattle,82,Slate,MU,,2024-10-01,WS,"A plush, yarn dyed chenille, with the perfect amount of softness. Created with a chunky novelty heather slub chenille, which adds to the detailing and plays up the dimensional texture of the fabric.",DR,100% Polyester,,N,Normal,,,,,0,0,,,,,,,,,,MASTER FABRICS,45
C206759,fabric,C2067,Axe,59,Onyx,CH,,2025-04-01,W,"Ideal for motion furniture, Axe, is a warp knit velvet with a subtle hobnail texture and a printed heathered effect for a refined menswear look. A woven backing enhances it's durability and stability.",DR,100% Polyester,,N,Normal,,,,,0,0,,,,,,,,,,MASTER FABRICS,46
C206764,fabric,C2067,Axe,64,Slate,CH,,2025-04-01,W,"Ideal for motion furniture, Axe, is a warp knit velvet with a subtle hobnail texture and a printed heathered effect for a refined menswear look. A woven backing enhances it's durability and stability.",DR,100% Polyester,,N,Normal,,,,,0,0,,,,,,,,,,MASTER FABRICS,46
C206774,fabric,C2067,Axe,74,Mocha,CH,,2025-04-01,W,"Ideal for motion furniture, Axe, is a warp knit velvet with a subtle hobnail texture and a printed heathered effect for a refined menswear look. A woven backing enhances it's durability and stability.",DR,100% Polyester,,N,Normal,,,,,0,0,,,,,,,,,,MASTER FABRICS,46
